taxon.name,taxon.id,lat,lon,id,site,geometry,presence,chelsa_ai_1981_2010_v_2_1,chelsa_bio10,chelsa_bio6,chelsa_sfc_wind_mean_1981_2010_v_2_1,moisture,max_temp,min_temp,wind
Acer platanoides,54763,53.1393281282,8.1971564094,243735387,243735387,"c(8.1971564094, 53.1393281282)",1,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
Acer platanoides,54763,53.1379209163,8.2088639051,243742744,243742744,"c(8.2088639051, 53.1379209163)",1,1.2799071073532104,16.750000000000057,-0.3499999999999659,3.309,1.2799071073532104,16.750000000000057,-0.3499999999999659,3.309
Acer platanoides,54763,53.1379223311,8.2088778488,243743390,243743390,"c(8.2088778488, 53.1379223311)",1,1.2799071073532104,16.750000000000057,-0.3499999999999659,3.309,1.2799071073532104,16.750000000000057,-0.3499999999999659,3.309
Acer platanoides,54763,53.1385075062,8.2108661328,243747781,243747781,"c(8.2108661328, 53.1385075062)",1,1.2799071073532104,16.750000000000057,-0.3499999999999659,3.309,1.2799071073532104,16.750000000000057,-0.3499999999999659,3.309
Acer platanoides,54763,53.141545,8.197724,244874534,244874534,"c(8.197724, 53.141545)",1,1.2839415073394775,16.750000000000057,-0.3499999999999659,3.2840000000000003,1.2839415073394775,16.750000000000057,-0.3499999999999659,3.2840000000000003
Acer platanoides,54763,53.141284,8.19754,244879425,244879425,"c(8.19754, 53.141284)",1,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
Acer platanoides,54763,53.141086,8.196756,244879511,244879511,"c(8.196756, 53.141086)",1,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
Acer platanoides,54763,53.141343,8.197598,244881138,244881138,"c(8.197598, 53.141343)",1,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
Acer platanoides,54763,52.4173295674,17.2156746986,271003276,271003276,"c(17.2156746986, 52.4173295674)",1,0.7698565721511841,17.850000000000023,-3.4499999999999886,4.374,0.7698565721511841,17.850000000000023,-3.4499999999999886,4.374
Acer platanoides,54763,53.1719027778,8.1525888889,277395184,277395184,"c(8.1525888889, 53.1719027778)",1,1.3061227798461914,16.650000000000034,-0.3499999999999659,4.19,1.3061227798461914,16.650000000000034,-0.3499999999999659,4.19
Acer platanoides,54763,52.1588777778,4.5304583333,278671992,278671992,"c(4.5304583333, 52.1588777778)",1,1.6288158893585205,16.650000000000034,1.5500000000000114,3.218,1.6288158893585205,16.650000000000034,1.5500000000000114,3.218
Acer platanoides,54763,51.3473055556,3.3101888889,282003251,282003251,"c(3.3101888889, 51.3473055556)",1,1.499584436416626,16.950000000000045,2.150000000000034,4.166,1.499584436416626,16.950000000000045,2.150000000000034,4.166
Acer platanoides,54763,58.37965,26.7171611111,318242283,318242283,"c(26.7171611111, 58.37965)",1,1.24336838722229,16.450000000000045,-8.149999999999977,2.949,1.24336838722229,16.450000000000045,-8.149999999999977,2.949
