site,taxon_name,genus_name,tree_sp,epi_count,epi_lat,epi_lon,dbh_cat,taxon_rank,total_trees,obs_count_dbh,spp_count_dbh,obs_count,spp_count,lon,lat,setting,obs_per10,spp_per10,dominanttree1,dominanttree2,dominanttree3,species,mode_key,mode_label,n_modes,source,dispersal_agent_summary
S31,Polypodium,Polypodium,Quercus ilex,3,47.008075,-2.2213472222,30 - 60,genus,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium,anemochorous,Anemochorous,1,TRY_GenusFill,wind
S31,Polypodium,Polypodium,Quercus ilex,3,47.008075,-2.2213472222,30 - 60,genus,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium,anemochorous,Anemochorous,1,TRY_GenusFill,wind
S31,Polypodium,Polypodium,Quercus ilex,3,47.008075,-2.2213472222,30 - 60,genus,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium,anemochorous,Anemochorous,1,TRY_GenusFill,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,5,47.008075,-2.2212194444,90+,species,1,5,1,127,2,-2.2215573,47.0080376,Rural,50,10,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,5,47.008075,-2.2212194444,90+,species,1,5,1,127,2,-2.2215573,47.0080376,Rural,50,10,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,5,47.008075,-2.2212194444,90+,species,1,5,1,127,2,-2.2215573,47.0080376,Rural,50,10,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,5,47.008075,-2.2212194444,90+,species,1,5,1,127,2,-2.2215573,47.0080376,Rural,50,10,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,5,47.008075,-2.2212194444,90+,species,1,5,1,127,2,-2.2215573,47.0080376,Rural,50,10,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0081527778,-2.2214055556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0081527778,-2.2214055556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0081527778,-2.2214055556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0081527778,-2.2214055556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.008225,-2.2214027778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.008225,-2.2214027778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.008225,-2.2214027778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.008225,-2.2214027778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081555556,-2.2214638889,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081555556,-2.2214638889,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081555556,-2.2214638889,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081555556,-2.2214638889,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081555556,-2.2214638889,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081555556,-2.2214638889,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,7,47.0081277778,-2.2215527778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,7,47.0081277778,-2.2215527778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,7,47.0081277778,-2.2215527778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,7,47.0081277778,-2.2215527778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,7,47.0081277778,-2.2215527778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,7,47.0081277778,-2.2215527778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,7,47.0081277778,-2.2215527778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081055556,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081055556,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081055556,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081055556,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081055556,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081055556,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0081166667,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0081166667,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0081166667,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0081166667,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0081166667,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0081166667,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0081166667,-2.2215361111,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081277778,-2.2216222222,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081277778,-2.2216222222,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081277778,-2.2216222222,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081277778,-2.2216222222,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081277778,-2.2216222222,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0081277778,-2.2216222222,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S32,Polypodium,Polypodium,Quercus ilex,2,46.7131527778,-2.3718861111,90+,genus,2,2,1,2,1,-2.3719248,46.7133222,Rural,10,5,Quercus,Crataegus,,Polypodium,anemochorous,Anemochorous,1,TRY_GenusFill,wind
S32,Polypodium,Polypodium,Quercus ilex,2,46.7131527778,-2.3718861111,90+,genus,2,2,1,2,1,-2.3719248,46.7133222,Rural,10,5,Quercus,Crataegus,,Polypodium,anemochorous,Anemochorous,1,TRY_GenusFill,wind
S33,Polypodium vulgare,Polypodium,Quercus ilex,3,46.7184444444,-2.3562416667,60 - 90,species,5,11,2,27,2,-2.3561117,46.718419,Rural,22,4,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium vulgare,Polypodium,Quercus ilex,3,46.7184444444,-2.3562416667,60 - 90,species,5,11,2,27,2,-2.3561117,46.718419,Rural,22,4,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium vulgare,Polypodium,Quercus ilex,3,46.7184444444,-2.3562416667,60 - 90,species,5,11,2,27,2,-2.3561117,46.718419,Rural,22,4,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,1,46.7183805556,-2.3563027778,10 - 30,species,47,5,1,27,2,-2.3561117,46.718419,Rural,1.0638297872340425,0.2127659574468085,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,1,46.7183916667,-2.3564083333,30 - 60,species,25,11,1,27,2,-2.3561117,46.718419,Rural,4.4,0.4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus robur,6,46.7183277778,-2.3557722222,30 - 60,species,25,11,1,27,2,-2.3561117,46.718419,Rural,4.4,0.4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus robur,6,46.7183277778,-2.3557722222,30 - 60,species,25,11,1,27,2,-2.3561117,46.718419,Rural,4.4,0.4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus robur,6,46.7183277778,-2.3557722222,30 - 60,species,25,11,1,27,2,-2.3561117,46.718419,Rural,4.4,0.4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus robur,6,46.7183277778,-2.3557722222,30 - 60,species,25,11,1,27,2,-2.3561117,46.718419,Rural,4.4,0.4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus robur,6,46.7183277778,-2.3557722222,30 - 60,species,25,11,1,27,2,-2.3561117,46.718419,Rural,4.4,0.4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus robur,6,46.7183277778,-2.3557722222,30 - 60,species,25,11,1,27,2,-2.3561117,46.718419,Rural,4.4,0.4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,1,46.718475,-2.3558555556,10 - 30,species,47,5,1,27,2,-2.3561117,46.718419,Rural,1.0638297872340425,0.2127659574468085,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,1,46.7183972222,-2.3558555556,30 - 60,species,25,11,1,27,2,-2.3561117,46.718419,Rural,4.4,0.4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,2,46.7185111111,-2.3558694444,30 - 60,species,25,11,1,27,2,-2.3561117,46.718419,Rural,4.4,0.4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,2,46.7185111111,-2.3558694444,30 - 60,species,25,11,1,27,2,-2.3561117,46.718419,Rural,4.4,0.4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,1,46.7184555556,-2.355975,60 - 90,species,5,11,2,27,2,-2.3561117,46.718419,Rural,22,4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,2,46.7184333333,-2.3560888889,10 - 30,species,47,5,1,27,2,-2.3561117,46.718419,Rural,1.0638297872340425,0.2127659574468085,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,2,46.7184333333,-2.3560888889,10 - 30,species,47,5,1,27,2,-2.3561117,46.718419,Rural,1.0638297872340425,0.2127659574468085,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,4,46.7186083333,-2.3560527778,60 - 90,species,5,11,2,27,2,-2.3561117,46.718419,Rural,22,4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,4,46.7186083333,-2.3560527778,60 - 90,species,5,11,2,27,2,-2.3561117,46.718419,Rural,22,4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,4,46.7186083333,-2.3560527778,60 - 90,species,5,11,2,27,2,-2.3561117,46.718419,Rural,22,4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,4,46.7186083333,-2.3560527778,60 - 90,species,5,11,2,27,2,-2.3561117,46.718419,Rural,22,4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,3,46.718575,-2.3559194444,60 - 90,species,5,11,2,27,2,-2.3561117,46.718419,Rural,22,4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,3,46.718575,-2.3559194444,60 - 90,species,5,11,2,27,2,-2.3561117,46.718419,Rural,22,4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,3,46.718575,-2.3559194444,60 - 90,species,5,11,2,27,2,-2.3561117,46.718419,Rural,22,4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus ilex,1,46.7185611111,-2.3558888889,10 - 30,species,47,5,1,27,2,-2.3561117,46.718419,Rural,1.0638297872340425,0.2127659574468085,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S33,Polypodium cambricum,Polypodium,Quercus robur,1,46.7184527778,-2.3555555556,30 - 60,species,25,11,1,27,2,-2.3561117,46.718419,Rural,4.4,0.4,Quercus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S34,Hedera helix,Hedera,Quercus ilex,1,46.5709611111,-1.8272138889,90+,species,3,1,1,1,1,-1.826879,46.5707033,Rural,3.3333333333333335,3.3333333333333335,Robinia,Quercus,Quercus,Hedera helix,endozoochorous,Endozoochorous,1,EuDiS,animal
S35,Polypodium,Polypodium,Quercus ilex,1,46.1854166667,-1.3559777778,30 - 60,genus,79,1,1,8,3,-1.3560716,46.1851477,Rural,0.12658227848101267,0.12658227848101267,Pinus,Quercus,,Polypodium,anemochorous,Anemochorous,1,TRY_GenusFill,wind
S35,Hedera helix,Hedera,Quercus ilex,1,46.1853833333,-1.3563416667,10 - 30,species,164,1,1,8,3,-1.3560716,46.1851477,Rural,0.06097560975609756,0.06097560975609756,Pinus,Quercus,,Hedera helix,endozoochorous,Endozoochorous,1,EuDiS,animal
S35,Polypodium cambricum,Polypodium,Quercus ilex,6,46.1848305556,-1.3557888889,90+,species,1,6,1,8,3,-1.3560716,46.1851477,Rural,60,10,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S35,Polypodium cambricum,Polypodium,Quercus ilex,6,46.1848305556,-1.3557888889,90+,species,1,6,1,8,3,-1.3560716,46.1851477,Rural,60,10,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S35,Polypodium cambricum,Polypodium,Quercus ilex,6,46.1848305556,-1.3557888889,90+,species,1,6,1,8,3,-1.3560716,46.1851477,Rural,60,10,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S35,Polypodium cambricum,Polypodium,Quercus ilex,6,46.1848305556,-1.3557888889,90+,species,1,6,1,8,3,-1.3560716,46.1851477,Rural,60,10,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S35,Polypodium cambricum,Polypodium,Quercus ilex,6,46.1848305556,-1.3557888889,90+,species,1,6,1,8,3,-1.3560716,46.1851477,Rural,60,10,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S35,Polypodium cambricum,Polypodium,Quercus ilex,6,46.1848305556,-1.3557888889,90+,species,1,6,1,8,3,-1.3560716,46.1851477,Rural,60,10,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S37,Polypodium cambricum,Polypodium,Quercus ilex,1,45.9809333333,-1.2829638889,30 - 60,species,50,8,1,8,1,-1.2827651,45.9809812,Rural,1.6,0.2,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S37,Polypodium cambricum,Polypodium,Quercus ilex,2,45.9807611111,-1.2829611111,30 - 60,species,50,8,1,8,1,-1.2827651,45.9809812,Rural,1.6,0.2,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S37,Polypodium cambricum,Polypodium,Quercus ilex,2,45.9807611111,-1.2829611111,30 - 60,species,50,8,1,8,1,-1.2827651,45.9809812,Rural,1.6,0.2,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S37,Polypodium cambricum,Polypodium,Quercus ilex,5,45.9804305556,-1.2830305556,30 - 60,species,50,8,1,8,1,-1.2827651,45.9809812,Rural,1.6,0.2,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S37,Polypodium cambricum,Polypodium,Quercus ilex,5,45.9804305556,-1.2830305556,30 - 60,species,50,8,1,8,1,-1.2827651,45.9809812,Rural,1.6,0.2,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S37,Polypodium cambricum,Polypodium,Quercus ilex,5,45.9804305556,-1.2830305556,30 - 60,species,50,8,1,8,1,-1.2827651,45.9809812,Rural,1.6,0.2,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S37,Polypodium cambricum,Polypodium,Quercus ilex,5,45.9804305556,-1.2830305556,30 - 60,species,50,8,1,8,1,-1.2827651,45.9809812,Rural,1.6,0.2,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S37,Polypodium cambricum,Polypodium,Quercus ilex,5,45.9804305556,-1.2830305556,30 - 60,species,50,8,1,8,1,-1.2827651,45.9809812,Rural,1.6,0.2,Pinus,Quercus,,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S38,Polypodium cambricum,Polypodium,Quercus robur,1,45.5526166667,-1.087825,30 - 60,species,52,1,1,1,1,-1.0875819,45.5527465,Rural,0.19230769230769232,0.19230769230769232,Pinus,Quercus,Quercus,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S39,Polypodium,Polypodium,dead,4,43.5111083333,-1.5125222222,30 - 60,genus,46,4,1,9,2,-1.5124803,43.5107536,Rural,0.8695652173913043,0.21739130434782608,Pinus,Quercus,Ilex,Polypodium,anemochorous,Anemochorous,1,TRY_GenusFill,wind
S39,Polypodium,Polypodium,dead,4,43.5111083333,-1.5125222222,30 - 60,genus,46,4,1,9,2,-1.5124803,43.5107536,Rural,0.8695652173913043,0.21739130434782608,Pinus,Quercus,Ilex,Polypodium,anemochorous,Anemochorous,1,TRY_GenusFill,wind
S39,Polypodium,Polypodium,dead,4,43.5111083333,-1.5125222222,30 - 60,genus,46,4,1,9,2,-1.5124803,43.5107536,Rural,0.8695652173913043,0.21739130434782608,Pinus,Quercus,Ilex,Polypodium,anemochorous,Anemochorous,1,TRY_GenusFill,wind
S39,Polypodium,Polypodium,dead,4,43.5111083333,-1.5125222222,30 - 60,genus,46,4,1,9,2,-1.5124803,43.5107536,Rural,0.8695652173913043,0.21739130434782608,Pinus,Quercus,Ilex,Polypodium,anemochorous,Anemochorous,1,TRY_GenusFill,wind
S39,Polypodium cambricum,Polypodium,Quercus suber,5,43.5112,-1.5125694444,10 - 30,species,34,5,1,9,2,-1.5124803,43.5107536,Rural,1.4705882352941178,0.29411764705882354,Pinus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S39,Polypodium cambricum,Polypodium,Quercus suber,5,43.5112,-1.5125694444,10 - 30,species,34,5,1,9,2,-1.5124803,43.5107536,Rural,1.4705882352941178,0.29411764705882354,Pinus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
