y,taxon_id,species_label,lon,lat,chelsa_ai_1981_2010_v_2_1,chelsa_bio10,chelsa_bio6,chelsa_sfc_wind_mean_1981_2010_v_2_1
1,54763,Acer_platanoides,8.2088639051,53.1379209163,1.2799071073532104,16.750000000000057,-0.3499999999999659,3.309
1,54763,Acer_platanoides,8.2088778488,53.1379223311,1.2799071073532104,16.750000000000057,-0.3499999999999659,3.309
1,54763,Acer_platanoides,8.2108661328,53.1385075062,1.2799071073532104,16.750000000000057,-0.3499999999999659,3.309
1,54763,Acer_platanoides,8.197724,53.141545,1.2839415073394775,16.750000000000057,-0.3499999999999659,3.2840000000000003
1,54763,Acer_platanoides,8.19754,53.141284,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,54763,Acer_platanoides,8.196756,53.141086,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,54763,Acer_platanoides,8.197598,53.141343,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,54763,Acer_platanoides,17.2156746986,52.4173295674,0.7698565721511841,17.850000000000023,-3.4499999999999886,4.374
1,54763,Acer_platanoides,8.1525888889,53.1719027778,1.3061227798461914,16.650000000000034,-0.3499999999999659,4.19
1,54763,Acer_platanoides,4.5304583333,52.1588777778,1.6288158893585205,16.650000000000034,1.5500000000000114,3.218
1,54763,Acer_platanoides,3.3101888889,51.3473055556,1.499584436416626,16.950000000000045,2.150000000000034,4.166
1,54763,Acer_platanoides,26.7171611111,58.37965,1.24336838722229,16.450000000000045,-8.149999999999977,2.949
1,54763,Acer_platanoides,8.763534,50.803499,1.139049053192139,17.55000000000001,-1.849999999999966,2.193
1,54763,Acer_platanoides,8.676375,50.584016,0.9703365564346312,17.850000000000023,-1.6499999999999773,2.273
1,54763,Acer_platanoides,8.1896804997,53.1454562997,1.283303141593933,16.750000000000057,-0.3499999999999659,3.26
1,119791,Acer_pseudoplatanus,171.655684,-43.518904,1.020400047302246,15.250000000000057,-0.04999999999995452,6.1770000000000005
1,119791,Acer_pseudoplatanus,8.1974335578,53.1363412953,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,119791,Acer_pseudoplatanus,8.1962376616,53.1395675045,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
