id,tree_genus
345773401,Populus
345795750,Carnegiea
345804934,Pinus
345804947,Big
345813931,Unknown
345968843,Unknown
346255979,Big
346256485,Big
346256788,Big
346258508,Big
346262156,Big
346263413,Salix
346263613,London
346266412,Douglas
346266790,Douglas
346272168,Arbutus
346272630,Big
346272992,Big
346273747,Arbutus
346277473,Douglas
346277910,Pseudotsuga
346278149,Big
346278349,Acer
346410516,Unknown
346531417,Plane
346532872,Douglas
346572109,Salix
346573619,Salix
346592403,Salix
346599790,Acer
346610013,Quercus
346616057,Phoenix
346619459,Acer
346619794,Acer
346646284,Big
346646382,Big
346646387,Douglas
346655568,Big
346661352,Acer
346685135,Acer
346686208,Acer
346828850,Douglas
346832397,Douglas
346832556,Douglas
3469565,Treefern
34721107,Tillandsia
34721109,Tillandsia
347238541,Unknown
347294346,Unknown
347581830,Unknown
347789724,Unknown
34794878,Calidris
348182785,Salix
348182786,Unknown
348182789,Salix
348221222,Unknown
348330676,Unknown
348684292,Treefern
348980658,Olea
349727182,Platanus
349977249,Peltodoris
349977946,Peltodoris
349978208,Peltodoris
350001256,Unknown
35000964,Unknown
35001023,Unknown
350372566,Unknown
350372633,Unknown
350525103,Arecaceae
350583581,Unknown
350716534,Cyathea
350716824,Cyathea
35116250,Unknown
35116251,Kamahi
35116586,Unknown
35116637,Ulmus
35130719,Corvus
351481873,Californicae
351481875,Californicae
35153381,Tillandsia
35153382,Tillandsia
351562186,Unknown
351594280,Unknown
351644080,Phoenix
351805030,Unknown
351869760,Unknown
351940728,Tilia
351941546,Phoenix
351941547,Phoenix
351941548,Phoenix
351942617,Magnoliopsida
351950295,Phoenix
351950298,Phoenix
351962664,Quercus
351963195,Salix
351963801,Quercus
351964721,Acer
351965726,Fraxinus
351966003,Fraxinus
351984701,Quercus
351986280,Robinia
351994888,Quercus
351995529,Quercus
351996341,Salix
351996950,Salix
351996951,Salix
351997439,Salix
351997440,Salix
351997801,Salix
351999005,Salix
351999325,Salix
351999328,Salix
351999673,Salix
352000021,Salix
352000027,Salix
352000432,Salix
352000983,Salix
352000984,Salix
352001491,Salix
352013092,Salix
352014537,Salix
352015105,Salix
352015113,Salix
352015772,Salix
352016880,Fagus
352016883,Fagus
352017449,Fagus
352217800,Salix
352217981,Salix
352218677,Fraxinus
352219706,Fraxinus
352219707,Fraxinus
352219999,Salix
352220881,Salix
352223411,Salix
352223880,Acer
352224458,Ulmus
352224871,Quercus
352225610,Acer
352226154,Betula
352436408,Sophora
352436596,Sophora
352489070,Unknown
352633672,Aesculus
353068270,Unknown
353548898,Populus
353818174,Unknown
3538312,Cedar
353886995,Unknown
353985843,Platanus
354166986,Unknown
354303262,Unknown
354402510,Unknown
354403330,Unknown
354404460,Unknown
354560728,Unknown
354805959,Unknown
354893183,Unknown
35500452,Unknown
355211007,Betula
355454407,Quercus
35564009,Unknown
35564040,Unknown
35564062,Unknown
355744453,Californicae
356012274,Unknown
35603245,Cyathea
356142902,Unknown
356165868,Unknown
356641961,Unknown
35666679,Unknown
3566689,Silver
356753573,Metrosideros
35681226,Ponga
35683010,Cyathea
35683012,Cyathea
35683014,Cyathea
35683016,Treefern
35683027,Treefern
35683028,Treefern
35683034,Treefern
35683041,Treefern
35686418,Unknown
35687149,Unknown
35707808,Unknown
357124844,Tilia
35723220,Unknown
357248471,Tilia
35737423,Darevskia
357432522,Cyathea
357488121,Betula
357566867,Unknown
357623862,Quercus
357634555,Unknown
358224962,Trachycarpus
358224963,Phoenix
358224964,Phoenix
358226174,Phoenix
358226179,Phoenix
358226180,Phoenix
358226182,Phoenix
358226186,Phoenix
358226187,Phoenix
358226611,Phoenix
358226614,Phoenix
358226973,Platanus
358230670,Juniperus
358230672,Juniperus
358231013,Juniperus
358231319,Fagus
358231575,Betula
358231822,Betula
358232394,Betula
358232398,Betula
358233065,Unknown
358234055,Picea
358235413,Picea
358235415,Unknown
358235664,Unknown
358245161,Alnus
358246564,Alnus
358246566,Alnus
358246570,Alnus
358246574,Alnus
358247448,Alnus
358247449,Alnus
358247450,Alnus
358247877,Alnus
358248284,Alnus
358248287,Alnus
358248508,Alnus
358249088,Alnus
358249089,Alnus
358249357,Alnus
358250924,Alnus
358251535,Alnus
358251950,Alnus
358251956,Alnus
358252324,Alnus
358253691,Alnus
358260935,Alnus
358260937,Alnus
358261333,Alnus
358261663,Alnus
358261668,Alnus
358262196,Alnus
358262533,Alnus
358262693,Alnus
358263101,Alnus
358263103,Alnus
358263531,Alnus
358263727,Alnus
358263885,Alnus
358263888,Alnus
358265589,Alnus
358265594,Alnus
358265595,Alnus
358266088,Alnus
358266400,Alnus
358266720,Alnus
358267370,Alnus
358267371,Alnus
358268183,Alnus
358268436,Alnus
358305791,Alnus
358306375,Alnus
358306766,Alnus
358307549,Alnus
358307554,Alnus
358307555,Alnus
358308445,Alnus
358308446,Alnus
358309082,Alnus
358309084,Alnus
358309087,Alnus
358309613,Alnus
358310025,Alnus
358310486,Alnus
358310907,Alnus
358311444,Alnus
358311833,Alnus
358311835,Alnus
358312490,Alnus
358313119,Alnus
358313484,Alnus
358314063,Alnus
358314904,Alnus
358314908,Alnus
358315592,Alnus
358315597,Alnus
358316111,Alnus
358316114,Alnus
358316861,Fraxinus
358317805,Alnus
358317809,Alnus
35832300,Dicksonia
35832301,Unknown
35832303,Treefern
35832379,Dicksonia
358325768,Alnus
358326802,Unknown
358330328,Alnus
358330941,Juniperus
35833097,Cyathea
358331961,Pinus
358332524,Alnus
358333166,Abies
358333683,Pinus
358334149,Tilia
358335704,Unknown
358335707,Unknown
35833990,Treefern
358342232,Unknown
35835553,Mamaku
35835557,Mamaku
358493856,Juniperus
358530690,Fraxinus
358531581,Acer
358531584,Acer
358531811,Alnus
358532221,Alnus
358532222,Alnus
358532582,Alnus
358532804,Alnus
358533001,Acer
358537283,Tilia
358538135,Tilia
358538136,Tilia
358538417,Alnus
358538665,Alnus
358538830,Alnus
358539606,Alnus
358541227,Tilia
358541229,Tilia
358541491,Unknown
358543603,Unknown
358543889,Unknown
358544393,Alnus
358545156,Alnus
358545158,Alnus
358545375,Juniperus
358545669,Picea
358546450,Unknown
358546760,Unknown
358548173,Unknown
358548337,Robinia
358548711,Unknown
358548942,Unknown
358549167,Unknown
358549781,Fraxinus
358550364,Crateagus
358550367,Crateagus
358550368,Crateagus
358550595,Fraxinus
358564137,Tilia
358564515,Aesculus
358577865,Alnus
358578145,Alnus
358578342,Alnus
358578521,Alnus
358578787,Picea
358579329,Alnus
358579366,Unknown
358579661,Unknown
358594571,Alnus
358594574,Alnus
358596039,Alnus
358597171,Betula
358597722,Populus
358602353,Populus
358602694,Betula
358603096,Robinia
358603639,Picea
358604082,Alnus
358604872,Betula
358605225,Picea
358606160,Alnus
358606166,Alnus
358606167,Alnus
358606780,Alnus
358607220,Alnus
358607426,Unknown
358607689,Betula
358608484,Pinus
358608762,Robinia
358609100,Picea
358609368,Alnus
358610683,Alnus
358611368,Quercus
358612304,Alnus
358612615,Picea
358612930,Tilia
358613745,Quercus
358614437,Tilia
358615916,Salix
358616674,Salix
358616678,Salix
358617117,Salix
358617653,Salix
358629773,Salix
358630366,Acer
358630826,Platanus
358631817,Cycas
358632881,Acer
358633404,Acer
358634059,Acer
358634617,Acer
358635514,Unknown
358635977,Unknown
358636589,Pinus
358637977,Cercis
358637978,Cercis
358639203,Platanus
358640302,Fraxinus
358640921,Unknown
358647325,Alnus
358647329,Alnus
358648060,Quercus
358648489,Robinia
35870996,Diadophis
358755139,Populus
358776639,Picea
358902919,Unknown
358934420,Quercus
359065873,Phoenix
359065978,Phoenix
359189586,Peltodoris
359194125,Levenhookia
359195795,Levenhookia
35921147,Unknown
359311594,Betula
359313671,Picea
359410757,Unknown
359616186,Unknown
359618262,Unknown
359967743,Unknown
360111519,Sequoia
360111749,Quercus
360112233,Quercus
360423315,Unknown
360730462,Acer
360779334,Phoenix
360809956,Unknown
360810822,Unknown
361021151,Sequoia
36103109,Unknown
361044617,Quercus
361118663,Salix
36117005,Sisyrinchium
361175121,Populus
361176861,Salix
361357752,Salix
361358765,Salix
361361898,Salix
361363715,Salix
361540550,Acer
361678269,Prunus
361822442,Fagus
361960913,Quercus
36201431,Unknown
362165489,Unknown
362181731,Betula
362505226,Phoenix
362505459,Phoenix
362505818,Phoenix
362505959,Phoenix
362506183,Unknown
362506346,Phoenix
362506444,Phoenix
362506534,Phoenix
362506592,Phoenix
362718158,Unknown
36273786,Arecaceae
36276510,Treefern
36276512,Treefern
36285484,Betula
36285927,Arecaceae
362946904,Unknown
363060310,Unknown
363204040,Fraxinus
363308779,Peltodoris
363310721,Levenhookia
363313880,Levenhookia
363315264,Acer
363316467,Acer
363357542,Ardea
363478854,Tilia
363725273,Unknown
36409056,Arecaceae
364093248,Unknown
364339143,Unknown
364478166,Phoenix
364600301,Phoenix
364600623,Phoenix
36492192,Treefern
364924315,Sophora
364972415,Trachycarpus
365047328,Unknown
365087299,Aesculus
365087379,Quercus
36508753,Ponga
365092843,Maesa
365094051,Unknown
36511432,Californicae
365128423,Unknown
365128567,Unknown
365141366,Unknown
365262539,Unknown
366572417,Ficus
367423476,Arecaceae
367425320,Arecaceae
367426071,Unknown
367427100,Arecaceae
367427654,Unknown
367428053,Unknown
367428478,Unknown
367429321,Unknown
367430088,Unknown
367430721,Unknown
367431050,Unknown
36756994,Arecaceae
36792703,Unknown
36830601,Unknown
36908652,Cinnamomum
36929697,Unknown
36958857,Arecaceae
37008104,Unknown
37089817,Unknown
37132724,Unknown
37235150,Unknown
37489447,Unknown
3769184,Silver
37744572,Salix
37811028,Unknown
38067414,Acer
38342096,Unknown
38528268,Unknown
38731976,Araneidae
38767937,Unknown
39033542,Phoenix
39033547,Phoenix
39033553,Phoenix
39047230,Unknown
39122439,Unknown
39173224,Arecaceae
39449880,Unknown
39472251,Acer
39472307,Acer
39682909,Unknown
39735298,Acer
39783914,Cervus
3993916,Unknown
3999633,Eucalyptus
40047288,Cyathea
4004866,Agonis
4004949,Unknown
40518618,Coenonympha
40519952,Fringilla
40577682,Fringilla
4059463,Unknown
40615434,Unknown
40628999,Unknown
40701475,Hesperocyparis
4083848,Unknown
41173194,Cervus
41182173,Melia
41205310,Unknown
41236552,Unknown
41280146,Unknown
41287093,Cervus
41796402,Unknown
42044308,American
4204668,Unknown
42058219,Vespidae
42146005,Tilia
42159645,Terminalia
4227764,Unknown
4236048,Silver
4241102,Magnoliopsida
4243212,Nothofagus
42563380,Unknown
42658569,Arecaceae
42850341,Sycamore
4295728,Unknown
42988722,Unknown
43200894,Unknown
43225523,Alectryon
43519806,Unknown
43760639,Leyland
44103556,Silver
44132943,Unknown
44143808,Unknown
4427753,Phoenix
44326840,Unknown
44428545,Arecaceae
44533285,Chylismia
44675347,Mangrove
44679841,Unknown
44817280,Unknown
44879851,Fringilla
44883513,Unknown
44931420,Unknown
45192690,Unknown
45196731,Unknown
4525415,Unknown
45642896,Quercus
45680126,Unknown
46034306,Unknown
46101745,Unknown
4645819,Salix
46485325,Fringilla
46488737,Cervus
46533702,Unknown
46582679,Unknown
46638854,Unknown
469325,Unknown
47190742,Californicae
47217334,Unknown
47328373,Unknown
47425215,Unknown
4744646,Unknown
47459143,Unknown
47816582,Unknown
48034193,Tilia
48421756,Cervus
4910217,Unknown
4915747,Arecaceae
49270659,Sabal
49344711,Cervus
4998028,Unknown
5019783,Ulmus
50330200,Unknown
5066355,Red
50673793,Terminalia
50724272,Pinus
50962287,Hypogymnia
51079499,Unknown
5112520,Lancewood
5113099,Unknown
5117524,Unknown
51204253,Terminalia
5134163,Treefern
51356023,Unknown
51382750,Pinus
51478660,Unknown
5208739,Unknown
52317810,Juglans
52508770,Dicksonia
5281821,Unknown
52942167,Terminalia
53065459,Fringilla
53287715,Unknown
53293560,Californicae
53329081,Malosma
53330269,Malosma
5346010,Hesperocyparis
53556474,Californicae
53690828,Unknown
53698538,Eucalyptus
53909254,Malosma
53909631,Malosma
54265299,Unknown
54310118,Malosma
54467105,Californicae
54809099,Unknown
55087572,Unknown
55117316,Unknown
55245160,Unknown
55250521,Prosopis
55286170,Calidris
55286175,Calidris
55688801,Unknown
5570993,Bigleaf
56726550,Unknown
56885407,Arecaceae
57315057,Vachellia
57519720,Treefern
57585703,Unknown
57615535,Unknown
576179,Bigleaf
57818177,Unknown
57818257,Unknown
57818464,Unknown
57818589,Unknown
57820037,Unknown
57820152,Unknown
57820219,Unknown
57820377,Unknown
57820429,Unknown
57856451,Unknown
57858809,Unknown
57966012,Arecaceae
58056999,Unknown
58066627,Unknown
58697620,Silver
58697701,Dicksonia
59082010,Red
59393517,Californicae
59393519,Californicae
59393520,Californicae
59469836,Unknown
59520257,Californicae
59838493,Californicae
59838591,Californicae
59838684,Californicae
59838794,Californicae
59838880,Californicae
59838947,Californicae
59839104,Californicae
59839183,Californicae
59839228,Californicae
59839276,Californicae
59839326,Californicae
59839371,Phoenix
59839393,Californicae
59839442,Californicae
59839484,Californicae
59839509,Californicae
59839576,Californicae
59913675,Unknown
60038430,Unknown
60162396,Alsophila
60624325,Unknown
60695673,Cyathea
61487910,Californicae
61638448,Unknown
61755616,Treefern
62172154,Silver
62172840,Malus
62172918,Unknown
62521531,Unknown
62578966,Unknown
62591758,Unknown
62595420,Unknown
62596596,Unknown
62596664,Arecaceae
62722080,Quercus
62749472,Ficus
63073211,Terminalia
63078839,Cervus
63278603,Fern
63368514,Quercus
63368515,Quercus
63368516,Quercus
63544331,Californicae
63544333,Californicae
638469,Redwood
64378406,Unknown
6438910,Unknown
64397477,Acer
64411860,Unknown
64820860,Silver
64835892,Salix
64914069,Unknown
64997327,Unknown
65264142,Vespidae
6546384,Sisyrinchium
65521663,Unknown
65524927,Unknown
65623068,Unknown
65869373,Magnoliopsida
65956163,Punga
66076216,Melia
6610022,Unknown
66126797,Dicksonia
66126894,Alsophila
66499892,Unknown
66517949,Unknown
66541150,Tsuga
66597881,Melaleuca
6671777,Unknown
66721855,Prunus
66778618,Quercus
66803792,Unknown
66824329,Cervus
66867899,Dicksonia
66911275,Kamahi
66953960,Sabal
6701060,Nikau
67054298,Unknown
67054381,Unknown
67054513,Unknown
67120256,Dicksonia
67121487,Weinmannia
67169973,Unknown
67219577,Unknown
67320096,Acer
67457544,Arecaceae
67551371,Unknown
67760073,Unknown
67767279,Unknown
67807705,Unknown
67808823,Unknown
67974511,Unknown
68184820,Unknown
68227708,Dicksonia
68297053,Unknown
68393576,Unknown
68397420,Pseudotsuga
6856486,Chlorodrepanis
68709072,Cyathea
68774102,Unknown
68793817,Cyperus
68843,Bigleaf
69118093,Bangalay
69166170,Unknown
69203617,Unknown
69251319,Tawari
69277109,Acer
69282698,Unknown
69282776,Unknown
6939824,Unknown
69454817,Terminalia
69455804,Acer
69480975,Unknown
69647446,Treefern
69694000,Unknown
69733786,Unknown
69835281,Quercus
69986685,Unknown
70029807,Unknown
70077839,Rhopalostylis
70446414,Cervus
70612475,Douglas
70884825,Quercus
70904245,Malus
71118387,Unknown
71265894,Unknown
7137039,Treefern
71373584,Unknown
7169200,Unknown
7169340,Unknown
71861394,Unknown
71945868,Unknown
72004131,Nothofagus
72253861,Unknown
72340037,Unknown
72464869,Quercus
72481105,Quercus
72707978,Unknown
72715828,Liriodendron
7316845,Quercus
73224042,Calidris
73582734,Dicksonia
73732687,Unknown
74355246,Unknown
74418926,Ilex
74602608,Terminalia
74628223,Cervus
74906508,Dicksonia
74907131,Dicksonia
74925457,Unknown
75082393,Unknown
75352080,Unknown
75401722,Dicksonia
75561718,Unknown
75675616,Unknown
75784699,Unknown
76226962,Acer
76278398,Unknown
76598549,Unknown
76665438,Phoenix
76699693,Betula
76730170,Cedrus
7777933,Unknown
77800889,Salix
77850918,Plantanus
77988932,Unknown
78155890,Robinia
79365071,Unknown
79366423,Dicksonia
79734954,Californicae
79735363,Californicae
79735428,Californicae
79735482,Californicae
79735543,Californicae
79737264,Unknown
79737712,Californicae
79737960,Unknown
79747542,Unknown
79747604,Unknown
79747768,Unknown
79748224,Unknown
79748548,Phoenix
79748668,Unknown
80208443,Dicksonia
80347824,Coenonympha
80599800,Unknown
8077486,Cabbage
81117915,Californicae
81171540,Phoenix
81269641,Californicae
81269833,Unknown
81579587,Californicae
81827910,Cyathea
81843095,Phoenix
81909013,Unknown
82340019,Unknown
82565988,Unknown
8266760,Nikau
83353476,Unknown
83469510,Unknown
83488399,Dicksonia
8381899,Cupressus
83961965,Quercus
84050794,Unknown
84244356,Unknown
84408395,Arecaceae
84513899,Californicae
84513951,Californicae
8455870,Prunus
8512006,Unknown
8512457,Unknown
8512556,Unknown
85161256,Californicae
85171472,Unknown
85233464,Unknown
85284399,Unknown
8528441,Knightia
85307620,Unknown
85307882,Unknown
85308094,Unknown
85308147,Unknown
85308530,Phoenix
85309025,Unknown
8593228,Unknown
8593259,Unknown
8593331,Unknown
8593842,Unknown
8593864,Unknown
8593890,Unknown
8593927,Unknown
86011614,Dacrycarpus
86032800,Unknown
86371332,Unknown
8691056,Unknown
8691065,Unknown
8691073,Unknown
8691081,Unknown
86952250,Unknown
8705896,Unknown
8705961,Unknown
8705969,Unknown
8705975,Unknown
8706005,Unknown
8706025,Unknown
8706027,Unknown
8706032,Unknown
87087601,Unknown
87248971,Cervus
87340314,Unknown
87378975,Pinus
87616651,Juglans
8766170,Unknown
8766352,Unknown
8766657,Unknown
8766897,Unknown
8767100,Unknown
87693791,Treefern
8769462,Unknown
8769479,Unknown
8769500,Unknown
8769541,Unknown
8769560,Unknown
8769705,Unknown
8769789,Unknown
8769835,Unknown
8769864,Unknown
8769956,Unknown
8770039,Unknown
8770098,Unknown
8770127,Unknown
8770147,Unknown
8770176,Unknown
8770194,Unknown
8770221,Unknown
8771018,Unknown
8771034,Unknown
8771094,Unknown
8777073,Unknown
87818543,Californicae
87818695,Unknown
87818809,Unknown
87819278,Unknown
8791723,Unknown
8791731,Unknown
8791740,Unknown
8791749,Unknown
8791753,Unknown
8791856,Unknown
8791868,Unknown
8791886,Unknown
88102360,Phoenix
88162760,Tabebuia
88297524,Unknown
88456242,Unknown
88456816,Unknown
88532086,Unknown
8859131,Cactus
88653708,Dicksonia
8871349,Betula
89132987,Unknown
89133864,Unknown
89145443,Californicae
89145525,Unknown
8927442,Unknown
89297871,Unknown
89502287,Unknown
89601529,Salix
89863708,Unknown
89998137,Dactylorhiza
89998858,Unknown
89998965,Californicae
9006676,Unknown
90113359,Unknown
90113388,Phoenix
90122929,Unknown
9015292,Silver
90309039,Dicksonia
9075159,Unknown
9097802,Treefern
91219113,Californicae
91360125,Unknown
91360232,Phoenix
91377750,Unknown
9140975,Corydalus
91459948,Unknown
91502340,Unknown
9192315,Zonotrichia
92025100,Unknown
92047138,Platanus
92049836,Quercus
92076745,Unknown
92318119,Populus
92545592,Unknown
92545630,Unknown
92552405,Acacia
92569134,Unknown
92604960,Afrixalus
92649390,Sitta
92720923,Epidendrum
9280296,Memphis
9281581,Unknown
9281608,Unknown
9281673,Unknown
9281718,Unknown
9281767,Unknown
9281787,Unknown
9281796,Unknown
9281807,Unknown
9282749,Unknown
92830730,Betula
92872191,Phoenix
9287480,Unknown
9287502,Unknown
9287522,Unknown
9287537,Unknown
92876043,Unknown
93441257,Salix
93441277,Salix
93441926,Unknown
93603596,Unknown
94055249,Parnara
941339,Aulacorhynchus
94396297,Palmae
94414988,Unknown
944789,Araneidae
94488726,Unknown
94488872,Unknown
94489053,Unknown
94539656,Unknown
94539737,Californicae
94539971,Unknown
94540235,Unknown
94677357,Californicae
94677926,Californicae
94677998,Unknown
94678175,Unknown
94678273,Californicae
94678405,Unknown
94678487,Unknown
94678572,Californicae
94678663,Unknown
94678719,Californicae
94678766,Unknown
94795034,Californicae
94795167,Californicae
94900653,Unknown
94905440,Unknown
94905490,Unknown
94905542,Unknown
94905579,Unknown
94906367,Unknown
94906399,Unknown
94906560,Unknown
94906647,Unknown
94906684,Californicae
94906741,Unknown
94906791,Californicae
94907041,Unknown
94907107,Unknown
94907188,Unknown
94907252,Phoenix
94908331,Treefern
95123924,Unknown
95124122,Californicae
95171350,Unknown
95363252,Weinmannia
95367998,Unknown
955229,Dicksonia
955368,Nikau
955370,Rata
95629130,Californicae
95629232,Unknown
95629570,Unknown
95629783,Unknown
95629987,Californicae
95630151,Californicae
95630227,Californicae
95630270,Californicae
95630538,Unknown
95630656,Unknown
95630835,Californicae
95630909,Unknown
95631105,Unknown
95677771,Quercus
95736305,Californicae
95736353,Unknown
95736385,Unknown
95805721,Phoenix
9604697,Unknown
96161682,Dacrycarpus
96336419,Californicae
965399,Unknown
966787,Kowhai
96757254,Unknown
969054,Cyathea
97064298,Acer
97133284,Mycena
97219655,Setophaga
97273785,Unknown
97362051,Unknown
974397,Unknown
97518896,Unknown
97519090,Unknown
97519162,Unknown
97519230,Unknown
97519297,Unknown
97519465,Unknown
97801386,Unknown
97985391,Cervus
980122,Unknown
98113435,Phoenix
98135421,Acer
9833046,Unknown
98353105,Palmae
9841041,Selasphorus
98419257,Palmae
98592125,Calidris
986522,Treefern
98688176,Quercus
98860169,Cervus
98866402,Cervus
99000697,Cervus
99041412,Unknown
99070774,Dicksonia
99167079,Alsophila
99178408,Pinus
9923586,Prosopis
99247099,Unknown
99247101,Unknown
99426733,Californicae
996945,Unknown
9993671,Unknown
